genre,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Alternative,Sleater-Kinney,Modern Girl,46,0.33,0.543,181493,0.676,0.0859,0.111,-4.195,0.0278,130.883,0.209
Alternative,Selah,"Wonderful, Merciful Savior",44,0.9,0.386,231867,0.182,0.0,0.0959,-10.189,0.0332,118.497,0.152
Alternative,Shane & Shane,His Mercy Is More (Live),44,0.598,0.448,286851,0.52,0.0,0.093,-7.17,0.0298,117.903,0.347
Alternative,Matthew West,All In,53,0.00512,0.496,211707,0.825,0.0,0.357,-4.711,0.0377,101.977,0.162
Alternative,NEEDTOBREATHE,Stones Under Rushing Water (feat. Drew Holcomb & Ellie Holcomb) [Acoustic Live],43,0.689,0.44,394947,0.313,1.15e-05,0.219,-8.744,0.0506,137.418,0.219
Alternative,Audioslave,We Got The Whip,48,0.00439,0.533,244680,0.707,0.00256,0.206,-6.11,0.0344,80.543,0.58
Alternative,Frank Ocean,Provider,64,0.74,0.654,243238,0.325,2.14e-05,0.152,-11.925,0.282,139.886,0.39
Alternative,Korn,Hater,51,0.000241,0.507,233389,0.947,6.11e-05,0.211,-3.652,0.0542,94.034,0.51
Alternative,Shinedown,Heroes,48,6.84e-05,0.379,204027,0.901,2.97e-05,0.0933,-4.81,0.0349,168.976,0.691
Alternative,Grizfolk,Bob Marley,57,0.0151,0.562,216067,0.695,0.119,0.122,-4.662,0.0332,118.174,0.446
Alternative,Teyana Taylor,Gonna Love Me,67,0.402,0.514,166998,0.506,2.56e-05,0.191,-7.095,0.28,88.044,0.312
Alternative,Limp Bizkit,Rollin' (Urban Assault Vehicle),51,0.0406,0.63,382827,0.884,0.0,0.0962,-4.894,0.264,89.905,0.445
Alternative,Prophets Of Rage,Prophets Of Rage,54,0.000785,0.621,190181,0.935,0.00191,0.242,-5.516,0.0366,99.981,0.885
Alternative,Passion Pit,Constant Conversations,49,0.174,0.56,235600,0.799,0.0679,0.304,-4.466,0.0675,69.972,0.304
Alternative,Robert DeLong,Favorite Color Is Blue,54,0.0925,0.593,214630,0.769,0.0,0.13,-4.581,0.108,131.811,0.35
Alternative,Nirvana,Frances Farmer Will Have Her Revenge On Seattle,49,6.16e-05,0.485,250013,0.73,0.000458,0.101,-10.068,0.044,117.093,0.545
Alternative,Omar Apollo,Amor Malo,48,0.642,0.663,145411,0.531,0.00412,0.0962,-8.452,0.0452,140.657,0.531
Alternative,MF DOOM,Licorice,43,0.042,0.688,185747,0.723,0.874,0.196,-5.259,0.0463,171.774,0.959
Alternative,Kyuss,Demon Cleaner,46,0.0695,0.516,311907,0.824,0.753,0.221,-10.027,0.0363,102.044,0.882
Alternative,Kali Uchis,Coming Home - Interlude,49,0.337,0.624,159852,0.544,3.49e-06,0.122,-8.004,0.0998,87.931,0.293
Alternative,The Internet,Come Together,52,0.363,0.684,220587,0.564,0.332,0.118,-8.45,0.0432,96.357,0.52
Alternative,KAYTRANADA,ONE TOO MANY,48,0.036,0.811,218240,0.665,5.26e-06,0.185,-7.009,0.221,109.925,0.347
Alternative,Puddle Of Mudd,Spin You Around,40,0.00791,0.478,267000,0.929,0.0,0.0954,-2.999,0.0433,92.022,0.521
Alternative,BANKS,Sawzall,58,0.813,0.529,219907,0.239,0.000181,0.104,-9.162,0.0504,120.919,0.173
Alternative,Chromeo,Don't Sleep (feat. French Montana & Stefflon Don),48,0.323,0.9,198893,0.726,0.0,0.0842,-5.041,0.0549,110.009,0.878
Alternative,Goldroom,Silhouette,48,0.0827,0.715,268040,0.641,0.125,0.122,-7.008,0.0391,115.014,0.222
Alternative,Grizzly Bear,Mourning Sound,55,0.15,0.507,262107,0.737,0.159,0.122,-6.332,0.0624,128.015,0.441
Alternative,Third Eye Blind,Slow Motion - 2006 Remastered Version,39,0.779,0.679,273787,0.238,0.000106,0.118,-12.103,0.0303,110.985,0.129
Alternative,The Avett Brothers,Live And Die,52,0.113,0.591,271187,0.746,0.0,0.151,-5.054,0.0285,117.807,0.601
Alternative,Bunbury,Frente a frente (feat. Miren Iza),62,0.513,0.419,233960,0.473,3.52e-06,0.133,-8.192,0.0288,138.013,0.324
Alternative,Badflower,White Noise,44,0.000891,0.501,256907,0.768,0.00275,0.689,-6.843,0.0537,145.038,0.347
Alternative,Candlebox,You,52,0.00789,0.329,297173,0.861,2.88e-06,0.0844,-5.855,0.147,195.303,0.599
Alternative,The Drums,Blood Under My Belt,49,0.0932,0.595,228147,0.894,0.0165,0.2,-4.493,0.0523,89.968,0.79
Alternative,Brandon Heath,Girl of My Dreams,44,0.684,0.7,209880,0.561,0.0,0.126,-6.054,0.0413,108.951,0.663
Alternative,Volbeat,The Hangman's Body Count,46,5.87e-05,0.556,315280,0.948,0.00498,0.296,-5.315,0.0276,102.504,0.284
Alternative,Robert Earl Keen,The Front Porch Song,40,0.711,0.658,220907,0.439,0.0,0.0922,-10.454,0.0348,106.932,0.565
Alternative,The Story So Far,Proper Dose,53,1.49e-05,0.449,140461,0.976,0.00367,0.102,-3.853,0.0625,104.08,0.513
Alternative,Warbly Jets,Alive,47,6.62e-05,0.337,210867,0.917,0.000643,0.0835,-6.485,0.0764,127.894,0.302
Alternative,Kiana Ledé,Controlla X Too Good,42,0.934,0.616,111316,0.206,4.63e-06,0.0812,-8.921,0.0413,44.194,0.497
Alternative,Metronomy,The Look,66,0.623,0.638,277653,0.535,0.0391,0.0837,-7.792,0.0415,84.947,0.504
Alternative,3 Doors Down,Here Without You,72,0.0537,0.536,238560,0.55,0.0,0.134,-6.733,0.0248,144.018,0.234
Alternative,Red Hot Chili Peppers,Otherside,75,0.00316,0.458,255373,0.795,0.000202,0.0756,-3.265,0.0574,123.229,0.513
Alternative,NEEDTOBREATHE,The Heart,45,0.0199,0.555,224653,0.86,0.011,0.327,-4.724,0.0243,104.015,0.613
Alternative,Dead Posey,Don't Stop the Devil,50,0.0022,0.509,189131,0.825,0.000267,0.0961,-3.627,0.0525,102.999,0.653
Alternative,Café Tacvba,Aprovéchate,58,0.063,0.744,254173,0.684,0.0155,0.097,-7.268,0.0285,113.997,0.492
Alternative,Earl Sweatshirt,Mantra,47,0.303,0.502,228867,0.801,7.27e-06,0.199,-9.49,0.409,98.247,0.334
Alternative,Flight Facilities,Need You,46,0.226,0.759,200526,0.733,0.0113,0.0963,-6.699,0.0346,117.98,0.439
Alternative,Korn,Got the Life,65,1.88e-05,0.501,225307,0.905,0.765,0.383,-5.721,0.0518,123.277,0.584
Alternative,Iris Temple,Lemonade,45,0.682,0.559,240000,0.298,0.000457,0.128,-12.918,0.173,118.576,0.434
Alternative,The Goo Goo Dolls,Name,65,0.0691,0.464,270000,0.701,0.00182,0.0766,-5.943,0.0341,73.97,0.407
Alternative,Bullet For My Valentine,Over It,60,7.69e-05,0.374,227864,0.971,0.0,0.322,-4.284,0.0697,97.625,0.701
Alternative,Big K.R.I.T.,Blue Flame Ballet,52,0.141,0.793,208648,0.759,0.0509,0.0601,-6.064,0.07,155.035,0.566
Alternative,Sixx:A.M.,Life Is Beautiful 2017,45,0.00839,0.377,270002,0.45,0.000221,0.0905,-10.028,0.0446,157.719,0.107
Alternative,Seether,Fake It,71,0.00131,0.615,193893,0.949,3.04e-06,0.0585,-3.52,0.0549,131.985,0.586
Alternative,Tora,Jaigantic (Galimatias Remix),48,0.101,0.53,179999,0.54,0.0,0.35,-6.859,0.0499,130.038,0.476
Alternative,Marcy Playground,Sex & Candy,66,0.238,0.67,173493,0.558,0.0,0.106,-9.159,0.0251,80.511,0.63
Alternative,Sorority Noise,A Portrait Of,40,0.00163,0.251,210255,0.729,0.00813,0.0872,-5.433,0.0604,165.362,0.353
Alternative,Majid Jordan,A Place Like This,49,0.0442,0.551,261544,0.449,0.00681,0.0831,-11.297,0.0637,133.558,0.392
Alternative,Brent Faiyaz,Poison,63,0.711,0.689,212992,0.394,0.000905,0.0859,-10.102,0.065,117.489,0.382
Alternative,Gorillaz,Tomorrow Comes Today,48,0.0071,0.751,193600,0.596,0.57,0.103,-4.594,0.0302,93.213,0.561
Alternative,Five Finger Death Punch,I Refuse,53,0.0492,0.512,218789,0.86,0.0,0.0968,-5.139,0.0604,154.995,0.366
Alternative,Deerhunter,Helicopter,52,0.219,0.504,298173,0.718,0.503,0.257,-7.202,0.039,73.984,0.418
Alternative,Starset,Die For You,55,0.00591,0.152,317440,0.795,0.0,0.273,-6.408,0.0714,75.02,0.162
Alternative,Palaye Royale,You'll Be Fine,52,0.0139,0.27,213395,0.931,0.0,0.218,-5.016,0.232,124.608,0.446
Alternative,Days Of Jupiter,Bleed,44,0.000202,0.495,187389,0.949,0.0,0.385,-4.595,0.0731,92.004,0.398
Alternative,Liily,Toro,50,0.00315,0.432,219342,0.878,0.0398,0.11,-4.109,0.132,177.922,0.554
Alternative,The Man Who,This High,48,0.0329,0.578,217320,0.647,0.0,0.298,-4.708,0.0372,151.116,0.271
Alternative,Heroes Del Silencio,Héroe de leyenda,58,0.313,0.698,248987,0.605,0.000238,0.0783,-11.492,0.0302,134.092,0.8
Alternative,Soundgarden,Blow Up The Outside World,52,0.000807,0.33,345667,0.529,0.214,0.126,-10.043,0.0358,140.156,0.148
Alternative,Framing Hanley,Puzzle Pieces,57,0.00106,0.508,220387,0.749,0.0,0.0594,-5.321,0.0488,136.135,0.245
Alternative,Kindness,Hard To Believe - Radio Edit,44,0.0294,0.635,150013,0.658,0.0,0.102,-7.321,0.176,167.941,0.795
Alternative,Red Hot Chili Peppers,Encore,55,0.672,0.633,254867,0.704,0.179,0.105,-7.697,0.0276,104.958,0.342
Alternative,Seether,Driven Under,46,0.000327,0.56,272907,0.855,0.000527,0.124,-3.272,0.0305,130.702,0.275
Alternative,Gossip,Heavy Cross,56,0.079,0.793,242773,0.688,0.0604,0.145,-4.216,0.0328,120.058,0.221
Alternative,Toro y Moi,Miss Me (feat. ABRA),43,0.569,0.659,180907,0.454,0.000106,0.131,-9.562,0.0844,130.038,0.227
Alternative,DaniLeigh,Cruz,43,0.598,0.873,97200,0.387,0.00308,0.126,-8.342,0.083,142.043,0.482
Alternative,Julieta Venegas,Eres para Mí (with Anita Tijoux),59,0.0701,0.8,192760,0.685,6.22e-06,0.278,-5.841,0.0778,96.986,0.899
Alternative,Shinedown,BLACK SOUL,53,0.00018,0.448,203307,0.927,0.00676,0.0822,-3.244,0.061,174.079,0.687
Alternative,Crossfade,Colors,58,0.00174,0.337,198533,0.835,0.0,0.0945,-6.351,0.057,87.561,0.418
Alternative,Monster Magnet,Space Lord,47,0.000174,0.631,355973,0.738,0.766,0.125,-7.068,0.0377,95.814,0.378
Alternative,Sugar Ray,Good Good Lovin,37,0.0698,0.635,193018,0.727,0.0,0.27,-4.721,0.0888,80.003,0.759
Alternative,Wilco,Love Is Everywhere (Beware),47,0.12,0.313,213128,0.52,0.452,0.0993,-9.436,0.0298,144.249,0.511
Alternative,The Story So Far,High Regard,44,0.000849,0.443,231653,0.996,0.002,0.353,-2.994,0.0823,157.99,0.437
Alternative,Queens of the Stone Age,God Is In The Radio,39,0.121,0.521,364925,0.686,0.474,0.577,-5.532,0.046,116.119,0.381
Alternative,Kota the Friend,Backyard,54,0.272,0.892,206000,0.597,0.0,0.0815,-7.851,0.178,150.036,0.895
Alternative,Stereolab,Brakhage,47,0.439,0.682,330467,0.616,0.567,0.119,-11.498,0.0643,138.978,0.618
Alternative,Duckwrth,I'M DEAD,52,0.707,0.593,230632,0.751,0.0,0.356,-9.414,0.918,114.907,0.485
Alternative,Frank Ocean,White Ferrari,66,0.784,0.444,248808,0.0924,0.0,0.304,-15.605,0.0366,108.917,0.219
Alternative,Injury Reserve,Jailbreak the Tesla (Feat. Aminé),55,0.069,0.474,199600,0.698,0.0,0.179,-5.541,0.277,102.289,0.729
Alternative,Young the Giant,Heat of the Summer,61,0.00515,0.602,211387,0.856,2.97e-06,0.098,-5.558,0.0458,80.021,0.895
Alternative,MARINA,Are You Satisfied?,46,0.303,0.669,198960,0.712,0.0,0.0755,-4.992,0.0412,124.009,0.843
Alternative,Puscifer,Conditions of My Parole,47,0.00643,0.558,174160,0.834,0.00401,0.116,-4.642,0.0577,146.58,0.59
Alternative,Mila J,Kickin’ Back,61,0.317,0.7,202435,0.661,0.0,0.115,-6.974,0.0771,115.089,0.522
Alternative,Volbeat,Dead But Rising,47,5.04e-06,0.395,214560,0.977,0.551,0.325,-5.572,0.0487,107.692,0.509
Alternative,Smino,BAM 2x,42,0.132,0.688,175392,0.43,1.34e-06,0.629,-9.752,0.362,76.439,0.489
Alternative,Slipknot,Override,47,0.000537,0.558,337267,0.9,0.00653,0.243,-4.473,0.0894,135.0,0.46
Alternative,The Federal Empire,Glory Days,44,0.0915,0.505,183860,0.686,0.0,0.139,-7.095,0.0436,74.943,0.5
Alternative,We Are Messengers,Everything Comes Alive,43,0.182,0.683,201733,0.828,0.0,0.101,-5.479,0.0471,97.006,0.539
Alternative,Mon Laferte,Caderas Blancas,61,0.244,0.652,225400,0.834,9.25e-06,0.122,-6.072,0.112,94.999,0.643
Alternative,Staind,Right Here,54,0.00136,0.492,253933,0.646,2.21e-05,0.121,-5.334,0.0303,112.228,0.214
Alternative,My Morning Jacket,Rocket Man,51,0.534,0.565,299827,0.27,0.0362,0.107,-9.591,0.0302,120.308,0.119
Alternative,Tenth Avenue North,I Have This Hope,52,0.199,0.422,204800,0.336,0.0,0.189,-7.199,0.0306,108.009,0.11
Alternative,Chloe x Halle,thinkin bout me - from Grown-ish,46,0.194,0.621,199840,0.596,0.00185,0.093,-7.223,0.0968,157.941,0.628
Alternative,Black Rebel Motorcycle Club,Beat the Devil's Tattoo,55,0.42,0.521,225760,0.921,0.0207,0.175,-2.744,0.0382,96.51,0.707
Alternative,Papa Roach,Sunrise Trailer Park (feat. Machine Gun Kelly),48,0.0379,0.678,227749,0.759,0.0,0.103,-6.543,0.153,88.019,0.367
Alternative,Common,Resurrection,54,0.0252,0.769,227827,0.682,0.000384,0.702,-12.584,0.354,91.486,0.433
Alternative,Skillet,Those Nights,49,0.023,0.365,226507,0.951,0.0,0.147,-3.34,0.079,174.096,0.455
Alternative,Citizen Way,When I'm With You,47,0.00158,0.523,213693,0.768,0.0,0.0682,-5.666,0.0378,86.005,0.382
Alternative,Francis and the Lights,See Her Out (Thats Just Life),43,0.792,0.541,210945,0.456,0.00092,0.105,-9.266,0.051,158.015,0.362
Alternative,Soundgarden,Live to Rise,45,0.00134,0.482,280267,0.684,0.00378,0.786,-7.115,0.0325,84.022,0.267
Alternative,6LACK,Unfair,58,0.789,0.39,136916,0.266,0.00242,0.116,-11.231,0.0566,112.006,0.0383
Alternative,Big K.R.I.T.,High Beams (feat. WOLFE de MÇHLS),51,0.45,0.465,223429,0.513,0.000126,0.132,-6.822,0.071,91.665,0.277
Alternative,Alice In Chains,Grind,45,0.000146,0.393,284640,0.882,0.000341,0.507,-5.884,0.0367,88.417,0.364
Alternative,Ol' Dirty Bastard,Shimmy Shimmy Ya,63,0.097,0.814,161400,0.481,3.83e-05,0.0495,-5.183,0.245,96.252,0.193
Alternative,Soul Asylum,Runaway Train,66,0.0132,0.613,265867,0.72,0.0,0.104,-7.957,0.0425,117.341,0.561
Alternative,Bullet For My Valentine,Tears Don't Fall,59,0.000729,0.212,348387,0.924,2.23e-06,0.0831,-3.349,0.135,162.128,0.244
Alternative,León Larregui,Locos,68,0.062,0.724,177600,0.652,0.000283,0.0922,-6.433,0.0341,112.021,0.956
Alternative,Yuna,Forevermore,44,0.0245,0.631,233427,0.877,0.000122,0.0707,-3.362,0.0662,108.47,0.529
Alternative,TV On The Radio,Staring at the Sun,48,0.00304,0.211,241213,0.637,0.00185,0.107,-7.817,0.0515,119.224,0.148
Alternative,Local H,Bound For The Floor,52,0.000114,0.621,223213,0.495,0.00126,0.0592,-7.492,0.0618,119.207,0.638
Alternative,Weezer,Mexican Fender,45,0.0407,0.502,189813,0.731,0.0,0.557,-4.345,0.0462,84.042,0.578
Alternative,Black Star,Definition,56,0.03,0.667,206472,0.879,0.0,0.157,-4.197,0.359,119.746,0.71
Alternative,The 1975,Give Yourself A Try,64,3.06e-05,0.313,196589,0.8,0.0,0.497,-5.011,0.0683,183.047,0.871
Alternative,QUIN,MUSHROOM CHOCOLATE (with 6LACK),59,0.764,0.728,226638,0.547,4.37e-05,0.0886,-5.165,0.0566,147.897,0.535
Alternative,Casting Crowns,Slow Fade,41,0.0492,0.462,277293,0.488,0.0,0.121,-7.181,0.026,78.015,0.133
Alternative,Foo Fighters,Breakout,57,5.18e-05,0.421,200800,0.938,0.00291,0.124,-4.212,0.0522,156.794,0.427
Alternative,Neutral Milk Hotel,Two-Headed Boy,51,0.705,0.342,266107,0.613,0.0,0.14,-4.084,0.0311,145.84,0.267
Alternative,Pearl Jam,Rearviewmirror (Remastered),54,0.00146,0.373,283467,0.961,0.000374,0.351,-5.387,0.0657,158.863,0.437
Alternative,Bloodhound Gang,I Hope You Die,48,0.00148,0.546,219827,0.859,0.0564,0.29,-5.899,0.0372,159.95,0.975
Alternative,The Smashing Pumpkins,Silvery Sometimes (Ghosts),38,4.73e-05,0.56,210661,0.966,0.00129,0.179,-1.018,0.0353,130.968,0.468
Alternative,Cimafunk,Parar el Tiempo,55,0.133,0.84,249250,0.465,7.99e-06,0.153,-8.861,0.0347,109.998,0.58
Alternative,Majid Jordan,Make It Work,47,0.00275,0.75,224373,0.643,0.00283,0.146,-7.43,0.0533,107.017,0.343
Alternative,Teyana Taylor,3Way,54,0.787,0.449,203636,0.307,0.0,0.142,-9.575,0.0682,116.901,0.346
Alternative,In This Moment,Bloody Creature Poster Girl,44,0.00844,0.551,260160,0.915,0.0,0.326,-2.496,0.0846,67.978,0.416
Alternative,Florence + The Machine,Lover To Lover,42,0.0919,0.573,242827,0.785,0.0,0.363,-3.635,0.0324,118.995,0.535
Alternative,Kemba,Nobody I Can Trust,48,0.193,0.755,199973,0.895,0.0426,0.18,-3.125,0.34,155.973,0.884
Alternative,John Prine,In Spite of Ourselves (feat. Iris DeMent),57,0.67,0.547,213600,0.277,0.0,0.091,-11.327,0.0429,153.974,0.684
Alternative,MARINA,You,51,0.129,0.72,211589,0.665,0.000391,0.102,-5.796,0.0303,102.033,0.14
Alternative,Nick Hakim,Needy Bees,41,0.507,0.449,211827,0.422,0.00885,0.103,-8.223,0.0316,114.44,0.117
Alternative,Zoé,Vía Láctea,57,0.0624,0.534,248133,0.759,0.00484,0.104,-4.781,0.0469,150.976,0.574
Alternative,Leven Kali,Smile,59,0.192,0.772,218051,0.551,0.00175,0.108,-8.667,0.099,104.969,0.635
Alternative,The 1975,A Change Of Heart,54,0.227,0.735,283840,0.519,0.0159,0.0842,-7.516,0.0243,104.997,0.57
Alternative,Breaking Benjamin,Failure,59,2.99e-05,0.462,214853,0.89,0.00909,0.0685,-4.853,0.0382,155.008,0.383
Alternative,Hot Chip,Hungry Child,51,0.0847,0.668,365240,0.707,0.0612,0.345,-9.683,0.0414,119.99,0.219
Alternative,A Perfect Circle,Blue,49,0.0107,0.413,253667,0.783,0.0464,0.247,-8.233,0.0741,177.882,0.31
Alternative,Mon Laferte,Amárrame,67,0.247,0.563,207333,0.674,0.00226,0.107,-4.554,0.048,179.977,0.784
Alternative,Creed,With Arms Wide Open,61,0.00425,0.41,274800,0.539,0.00089,0.117,-8.412,0.0302,138.852,0.141
Alternative,Cemetery Sun,E.Y.T.Y.K.,43,0.243,0.529,224973,0.797,0.0,0.0508,-4.529,0.0386,154.05,0.436
Alternative,Kid Rock,"Jackson, Mississippi",42,0.000676,0.536,270107,0.785,0.00329,0.101,-4.857,0.0337,128.773,0.356
Alternative,Digable Planets,Rebirth Of Slick (Cool Like Dat),57,0.0476,0.884,261267,0.334,0.0588,0.107,-18.943,0.228,98.315,0.571
Alternative,Prophets Of Rage,Unfuck The World,50,0.0012,0.605,250213,0.832,0.0114,0.053,-5.564,0.0316,102.01,0.506
Alternative,Billy Talent,Rusted from the Rain,42,0.000481,0.431,254613,0.858,7.65e-06,0.385,-3.533,0.0306,174.979,0.616
Alternative,Joji,Bitter Fuck,59,0.426,0.804,154443,0.338,0.00503,0.117,-9.397,0.0415,119.987,0.0723
Alternative,WATCH THE DUCK,There You Are,47,0.066,0.439,226039,0.707,4.42e-05,0.101,-6.146,0.0908,161.987,0.756
Alternative,Queens of the Stone Age,Domesticated Animals,50,0.0209,0.776,320269,0.408,0.0248,0.17,-5.712,0.0436,116.98,0.778
Alternative,Everclear,Santa Monica,66,0.156,0.491,191507,0.942,0.0,0.367,-5.333,0.132,100.446,0.387
Alternative,SG Lewis,No Less,47,0.255,0.525,243710,0.278,1.57e-06,0.64,-13.614,0.123,91.809,0.166
Alternative,Grouplove,Hippy Hill,44,0.104,0.524,175987,0.556,1.03e-06,0.131,-9.537,0.0392,133.822,0.274
Alternative,Deerhunter,He Would Have Laughed,56,0.461,0.354,449373,0.668,0.721,0.159,-7.9,0.0392,118.54,0.372
Alternative,3 Doors Down,Be Like That,56,0.00536,0.487,265907,0.702,4.93e-06,0.129,-6.043,0.0238,95.973,0.306
Alternative,Santigold,Chasing Shadows,45,0.227,0.742,195333,0.575,1.77e-06,0.176,-5.55,0.0487,76.494,0.583
Alternative,Curren$y,Power,40,0.00765,0.829,208341,0.706,1.14e-06,0.292,-7.329,0.137,140.0,0.428
Alternative,The Story So Far,Growing on You,47,0.022,0.535,196934,0.737,0.0,0.117,-7.418,0.0302,130.004,0.384
Alternative,Passion,Simple Pursuit,42,0.0682,0.333,357160,0.314,0.0,0.0754,-8.212,0.0349,123.461,0.117
Alternative,Nickelback,Must Be Nice,54,0.000128,0.619,222568,0.916,0.183,0.121,-4.214,0.0459,98.008,0.743
Alternative,Korn,Trash,47,7.95e-05,0.512,206867,0.921,0.0421,0.205,-6.368,0.0563,91.899,0.414
Alternative,Nirvana,Here She Comes Now - Smart Sessions,39,0.0449,0.351,299853,0.701,0.0476,0.124,-8.088,0.0306,118.505,0.137
Alternative,Jordan Rakei,Rolling into One,53,0.285,0.742,259197,0.699,0.000336,0.224,-8.088,0.0636,106.984,0.689
Alternative,Moses Sumney,Don't Bother Calling,52,0.856,0.465,239702,0.213,0.00557,0.0863,-10.183,0.0323,123.518,0.0803
Alternative,Smile Empty Soul,False Alarm,45,0.0339,0.45,201267,0.733,2e-06,0.143,-5.375,0.0292,146.936,0.394
Alternative,The Menzingers,After the Party,50,0.000269,0.209,230323,0.962,6.97e-05,0.15,-4.435,0.0482,184.267,0.351
Alternative,Daughtry,Start of Something Good,46,0.0102,0.424,264853,0.68,0.0,0.224,-4.311,0.0374,157.867,0.415
Alternative,Mount Kimbie,Marilyn,54,0.351,0.271,246704,0.486,0.156,0.0894,-11.956,0.0407,179.826,0.31
Alternative,Jorge Drexler,Aquellos tiempos,0,0.65,0.552,200027,0.499,0.0685,0.117,-12.078,0.131,131.952,0.665
Alternative,The White Stripes,Ball And Biscuit,48,0.0513,0.518,439067,0.67,0.145,0.102,-7.135,0.192,78.223,0.608
Alternative,Beck,The Golden Age,46,0.0262,0.487,274813,0.491,0.00301,0.128,-9.211,0.0292,125.184,0.153
Alternative,Nickelback,Someday,64,0.000616,0.455,207467,0.858,0.000247,0.226,-5.659,0.0391,163.118,0.597
Alternative,Avenged Sevenfold,Sidewinder,47,0.00184,0.537,421653,0.953,3.53e-05,0.334,-4.335,0.0654,123.163,0.397
Alternative,Soundgarden,New Damage - Live From The Artists Den,28,0.0759,0.366,402160,0.799,0.000574,0.928,-9.989,0.0755,121.72,0.183
Alternative,VanJess,Honeywheat,42,0.357,0.562,192133,0.445,0.0,0.341,-9.132,0.167,104.426,0.266
Alternative,Shinedown,Save Me,53,0.00044,0.524,213933,0.816,0.0,0.0777,-3.49,0.0308,116.026,0.252
Alternative,Cultura Profética,La espera,54,0.901,0.697,265893,0.266,0.0,0.11,-9.516,0.0443,110.279,0.419
Alternative,Hollywood Undead,Been To Hell,51,0.000248,0.438,203160,0.935,0.0,0.118,-3.551,0.182,149.02,0.595
Alternative,Shay Lia,Voodoo,47,0.341,0.714,196950,0.585,8.12e-06,0.133,-6.916,0.0891,105.024,0.317
Alternative,Nick Lowe,Cruel To Be Kind,45,0.0586,0.694,210131,0.656,1.81e-06,0.0505,-10.598,0.026,131.684,0.803
Alternative,6LACK,Gettin' Old,56,0.4,0.743,215000,0.4,0.000311,0.111,-12.369,0.0625,80.01,0.229
Alternative,Hombres G,Te quiero,68,0.0029,0.736,225760,0.711,0.000275,0.0948,-5.503,0.0352,112.309,0.719
Alternative,Jeru The Damaja,Come Clean - E New Y Radio,49,0.6,0.812,297040,0.778,4.39e-05,0.11,-13.957,0.292,87.713,0.599
Alternative,Nickelback,If Everyone Cared,53,0.000273,0.522,215106,0.874,0.00579,0.261,-4.392,0.0362,132.018,0.196
Alternative,MARINA,Starring Role,46,0.122,0.529,206987,0.8,0.0,0.0704,-4.99,0.067,143.992,0.41
Alternative,From Ashes to New,Forgotten,44,0.0069,0.496,230918,0.912,6.76e-06,0.122,-4.041,0.0371,75.003,0.519
Alternative,Ab-Soul,Terrorist Threats (feat. Danny Brown & Jhene Aiko),48,0.288,0.775,264284,0.565,0.0,0.352,-8.394,0.179,119.991,0.477
Alternative,Queens of the Stone Age,The Evil Has Landed,54,0.00057,0.264,390579,0.882,0.111,0.283,-4.362,0.0795,85.508,0.766
Alternative,Rend Collective,Counting Every Blessing,55,0.136,0.55,302781,0.681,0.0,0.216,-4.759,0.0334,89.989,0.174
Alternative,Emmylou Harris,Boulder to Birmingham - Remastered,53,0.78,0.476,213027,0.318,2e-06,0.104,-10.953,0.0304,126.495,0.311
Alternative,Florence + The Machine,100 Years,53,0.151,0.661,298360,0.762,6.87e-06,0.0814,-6.753,0.0635,100.021,0.399
Alternative,The Lemonheads,Into Your Arms,53,0.0661,0.504,164706,0.782,1.31e-06,0.115,-9.27,0.0301,123.883,0.619
